Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Total Discharges
NC,885 - PSYCHOSES,25,6432.052000000001,15803.8872,108.08
NC,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,27,4875.591111111111,15146.881111111112,39.925925925925924
NC,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,41,10111.35658536585,26387.01585365854,26.146341463414632
NC,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,41,4297.238780487804,13891.079512195125,22.195121951219512
NC,948 - SIGNS & SYMPTOMS W/O MCC,45,4708.7011111111115,14993.048888888889,27.4
ND,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,6,6591.061666666666,15815.145000000002,33.666666666666664
ND,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,1,6867.67,26142.89,18.0
ND,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,6,11654.513333333334,23743.06666666667,37.833333333333336
ND,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,6,7297.408333333334,15141.875,52.833333333333336
ND,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,6,5167.485000000001,13101.808333333334,29.0
ND,069 - TRANSIENT ISCHEMIA,5,4793.386,12627.288,17.0
ND,101 - SEIZURES W/O MCC,3,5156.166666666667,13159.893333333333,21.0
ND,176 - PULMONARY EMBOLISM W/O MCC,5,6893.5779999999995,13175.456,22.6
ND,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,4,13180.725,27396.82,68.75
ND,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,5,8916.402000000002,17456.822,27.6
ND,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,6,8849.256666666668,20971.36333333333,44.833333333333336
ND,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,6,7454.138333333333,14923.94,42.0
ND,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,5,6230.521999999999,11798.73,37.8
ND,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4,4528.95,10138.9725,19.0
ND,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,6,9473.23,18787.028333333332,68.5
ND,194 - SIMPLE PNEUMONIA & PLEURISY W CC,6,6410.7283333333335,12686.673333333332,74.83333333333333
ND,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,6,4604.176666666666,9686.191666666668,25.5
ND,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,2,38939.335,91918.41500000001,22.0
ND,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,6,14909.14,36044.18333333334,34.0
ND,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,6,21545.38,66876.80833333333,30.166666666666668
ND,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,6,16442.715,41119.051666666666,21.0
ND,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,6,12841.853333333333,34797.775,20.166666666666668
ND,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,5,21531.3,59737.56,25.0
ND,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,6,13358.109999999999,45898.40333333333,93.0
ND,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,2,12041.95,32214.885,19.5
ND,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,2,11558.5,45480.185,16.5
ND,252 - OTHER VASCULAR PROCEDURES W MCC,2,21979.085,74054.275,14.0
ND,253 - OTHER VASCULAR PROCEDURES W CC,5,17009.128,40291.062,20.0
ND,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,2,10537.095,32784.369999999995,28.0
ND,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",5,11363.75,23931.538,33.0
ND,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",5,7184.582,19044.542,23.0
ND,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",2,4920.4349999999995,15298.689999999999,21.0
ND,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",3,13854.716666666667,32664.286666666667,17.0
ND,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",6,6906.258333333334,20341.57,53.166666666666664
ND,291 - HEART FAILURE & SHOCK W MCC,6,9479.515000000001,17376.631666666664,77.83333333333333
ND,292 - HEART FAILURE & SHOCK W CC,6,6498.0233333333335,11717.519999999999,73.5
ND,293 - HEART FAILURE & SHOCK W/O CC/MCC,5,4364.676,8261.47,31.4
ND,300 - PERIPHERAL VASCULAR DISORDERS W CC,3,6490.43,10682.68,16.666666666666668
ND,303 - ATHEROSCLEROSIS W/O MCC,3,3899.78,8635.696666666667,18.333333333333332
ND,305 - HYPERTENSION W/O MCC,1,4127.0,13421.08,12.0
ND,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,6,8242.173333333334,14239.421666666667,26.166666666666668
ND,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,6,5213.223333333333,10216.291666666666,34.833333333333336
ND,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,6,3624.2749999999996,7684.298333333333,32.333333333333336
ND,312 - SYNCOPE & COLLAPSE,3,4728.996666666667,12850.823333333334,22.666666666666668
ND,313 - CHEST PAIN,4,3660.5675,8904.005000000001,35.0
ND,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,6,11921.703333333333,25560.545000000002,22.0
ND,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,1,6341.35,14878.35,20.0
ND,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,5,34210.78200000001,71438.726,27.4
ND,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,6,16255.671666666669,33152.35166666666,33.666666666666664
ND,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,5,10824.772,24059.636000000002,19.2
ND,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,1,11676.62,20175.92,13.0
ND,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,2,8025.535,13749.555,21.5
ND,377 - G.I. HEMORRHAGE W MCC,5,11507.53,25713.28,30.2
ND,378 - G.I. HEMORRHAGE W CC,6,6542.746666666666,13009.550000000001,64.5
ND,379 - G.I. HEMORRHAGE W/O CC/MCC,2,4708.725,9376.369999999999,14.5
ND,389 - G.I. OBSTRUCTION W CC,6,6078.818333333333,11171.443333333335,28.166666666666668
ND,390 - G.I. OBSTRUCTION W/O CC/MCC,6,4207.25,8169.976666666666,17.833333333333332
ND,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",4,7893.85,16089.9025,22.5
ND,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",6,4795.411666666667,11499.486666666666,57.333333333333336
ND,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,4,6489.8,15525.4825,18.0
ND,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,5,10637.895999999999,21777.656000000003,13.6
ND,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,4,6724.360000000001,15059.035,14.5
ND,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,4,24428.2025,66526.5375,46.25
ND,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,4,22008.8275,54897.130000000005,44.75
ND,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,6,13580.781666666668,34212.020000000004,340.1666666666667
ND,473 - CERVICAL SPINAL FUSION W/O CC/MCC,3,13062.393333333333,45407.96666666667,18.666666666666668
ND,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,5,18919.616,48024.982,24.8
ND,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,6,12196.358333333332,31982.699999999997,49.166666666666664
ND,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,3,9690.83,26297.03,14.666666666666666
ND,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,3,6420.910000000001,17826.54,30.666666666666668
ND,536 - FRACTURES OF HIP & PELVIS W/O MCC,2,4792.25,13296.830000000002,17.0
ND,552 - MEDICAL BACK PROBLEMS W/O MCC,3,5754.673333333333,14205.33,31.0
ND,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",1,5663.69,15355.44,16.0
ND,602 - CELLULITIS W MCC,1,9741.0,23983.27,15.0
ND,603 - CELLULITIS W/O MCC,6,5514.665,10686.078333333333,49.333333333333336
ND,638 - DIABETES W CC,5,5309.356,11281.718,16.2
ND,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",5,7338.118,15277.041999999998,22.4
ND,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",5,4574.652,9445.692,50.4
ND,682 - RENAL FAILURE W MCC,6,10888.425000000001,23122.98,44.833333333333336
ND,683 - RENAL FAILURE W CC,6,6462.815,11544.343333333332,69.66666666666667
ND,684 - RENAL FAILURE W/O CC/MCC,3,4147.62,8759.823333333334,23.333333333333332
ND,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,5,7469.122,13758.61,19.8
ND,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,6,5091.79,10425.256666666666,46.666666666666664
ND,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,4,10365.0625,21816.2175,21.25
ND,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,3,6409.9766666666665,12721.06,21.0
ND,811 - RED BLOOD CELL DISORDERS W MCC,3,7775.573333333334,12311.016666666668,18.0
ND,812 - RED BLOOD CELL DISORDERS W/O MCC,6,5218.703333333334,11356.67,22.833333333333332
ND,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,5,35953.338,80132.464,28.6
ND,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,2,39870.380000000005,107613.255,19.5
ND,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,6,12198.153333333334,25990.513333333332,141.5
ND,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,6,7261.160000000001,15707.618333333332,53.166666666666664
ND,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,3,4450.1033333333335,10404.893333333333,28.666666666666668
ND,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,1,10423.0,25854.46,24.0
ND,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,2,4019.275,8364.375,20.0
ND,948 - SIGNS & SYMPTOMS W/O MCC,3,4686.263333333333,13978.303333333335,21.0
NE,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,9,7289.927777777777,23302.703333333327,27.77777777777778
NE,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,5,6280.114,25215.574,17.0
NE,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,12,12099.7975,38145.02166666666,23.166666666666668
NE,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,16,7406.423750000001,25728.211249999997,38.5
NE,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,13,5614.678461538462,19910.686153846156,27.53846153846154
NE,069 - TRANSIENT ISCHEMIA,14,5054.435714285713,17989.475714285716,22.5
NE,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,2,6223.165,22371.875,17.0
NE,101 - SEIZURES W/O MCC,9,5364.986666666667,19491.451111111113,24.88888888888889
NE,149 - DYSEQUILIBRIUM,2,4025.79,19001.949999999997,21.5
NE,176 - PULMONARY EMBOLISM W/O MCC,11,7236.611818181817,22412.642727272727,24.727272727272727
NE,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,12,13663.732499999998,50441.213333333326,21.083333333333332
NE,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,12,9599.223333333333,35307.784999999996,19.916666666666668
NE,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,16,8977.286875,30049.970625000005,32.375
NE,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,18,7924.896666666666,28511.440555555557,39.888888888888886
NE,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,17,6402.061176470588,23142.682352941178,39.76470588235294
NE,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,16,4856.86875,18182.806249999998,26.75
NE,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,16,9659.974375,34918.173125,45.3125
NE,194 - SIMPLE PNEUMONIA & PLEURISY W CC,18,6821.4272222222235,24055.387777777778,66.66666666666667
NE,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,17,4930.342941176471,17011.321764705885,28.529411764705884
NE,202 - BRONCHITIS & ASTHMA W CC/MCC,4,5739.445,20268.5025,22.75
NE,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,4,34968.2075,98572.41500000001,15.0
NE,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,15,16411.055333333334,57524.992,27.333333333333332
NE,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,8,20956.391250000004,66552.86625,32.625
NE,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,9,18211.68111111111,55386.387777777774,24.666666666666668
NE,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,10,13875.757999999998,45411.880000000005,20.8
NE,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,6,22906.885,77183.565,18.166666666666668
NE,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,14,14770.579285714282,68406.56499999999,44.785714285714285
NE,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,7,12867.162857142857,66918.38142857143,22.428571428571427
NE,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,4,13468.7075,51646.1625,25.25
NE,252 - OTHER VASCULAR PROCEDURES W MCC,4,22616.9275,69460.5875,25.5
NE,253 - OTHER VASCULAR PROCEDURES W CC,6,16027.456666666667,54310.115,33.666666666666664
NE,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,6,11557.960000000001,39929.990000000005,31.0
NE,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",12,11727.027499999998,40105.86833333333,18.5
NE,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",10,7707.9800000000005,28064.618,17.0
NE,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",5,6068.818,32013.245999999996,15.8
NE,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",3,16055.279999999999,59962.12333333333,20.333333333333332
NE,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",16,7365.750625000001,32455.564999999995,40.3125
NE,291 - HEART FAILURE & SHOCK W MCC,17,9894.035882352942,33408.0694117647,41.0
NE,292 - HEART FAILURE & SHOCK W CC,19,6697.363684210526,20961.330526315793,53.78947368421053
NE,293 - HEART FAILURE & SHOCK W/O CC/MCC,18,4498.243333333335,15548.358333333334,23.11111111111111
NE,300 - PERIPHERAL VASCULAR DISORDERS W CC,8,7123.0175,21388.025,18.25
NE,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,1,3909.31,14959.31,13.0
NE,303 - ATHEROSCLEROSIS W/O MCC,2,3455.09,17021.315000000002,11.0
NE,305 - HYPERTENSION W/O MCC,5,4321.916,15501.908,15.8
NE,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,12,8256.734166666665,26700.110833333336,26.833333333333332
NE,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,18,5640.641111111111,17987.272777777776,35.111111111111114
NE,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,19,3848.2052631578954,12912.503684210527,36.73684210526316
NE,312 - SYNCOPE & COLLAPSE,16,4921.894375,17174.055,31.25
NE,313 - CHEST PAIN,16,4038.6487500000003,16517.621249999997,25.75
NE,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,7,12994.215714285716,47802.26,29.571428571428573
NE,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,5,7368.4,34792.583999999995,17.4
NE,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,9,38559.03111111111,128282.46222222221,32.111111111111114
NE,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,14,18031.355714285717,64062.02714285714,31.714285714285715
NE,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,7,11239.182857142858,46229.87857142858,18.142857142857142
NE,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,3,13496.533333333333,43785.246666666666,20.0
NE,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7,8355.885714285714,21866.18285714286,15.142857142857142
NE,377 - G.I. HEMORRHAGE W MCC,8,11643.248749999999,37257.00375,24.375
NE,378 - G.I. HEMORRHAGE W CC,18,6834.0905555555555,21564.920555555556,45.5
NE,379 - G.I. HEMORRHAGE W/O CC/MCC,7,4760.644285714286,13845.310000000001,15.285714285714286
NE,389 - G.I. OBSTRUCTION W CC,13,6264.287692307693,19394.060769230768,30.615384615384617
NE,390 - G.I. OBSTRUCTION W/O CC/MCC,12,4578.912499999999,14416.067500000003,19.333333333333332
NE,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7,8732.124285714286,31479.928571428572,26.571428571428573
NE,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",18,5093.121111111112,18410.191666666666,66.11111111111111
NE,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,7,6961.478571428571,25833.17285714285,30.428571428571427
NE,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,7,11984.157142857144,47227.11857142857,21.571428571428573
NE,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,1,8451.09,21470.47,34.0
NE,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,12,25931.076666666664,77654.91333333334,47.833333333333336
NE,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,10,21690.095,72562.39099999999,17.4
NE,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,21,14397.73238095238,45697.59047619048,205.14285714285714
NE,473 - CERVICAL SPINAL FUSION W/O CC/MCC,7,14605.351428571428,46618.42857142857,22.571428571428573
NE,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,7,20745.722857142857,62589.92428571428,17.428571428571427
NE,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,16,12580.411874999998,40727.56187500001,44.8125
NE,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,5,10612.128,30698.167999999998,21.4
NE,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,8,8271.669999999998,27800.43,34.5
NE,536 - FRACTURES OF HIP & PELVIS W/O MCC,10,4491.841999999999,14326.935999999998,15.5
NE,552 - MEDICAL BACK PROBLEMS W/O MCC,13,5824.237692307694,19039.33923076923,28.615384615384617
NE,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",8,4645.03,16815.431249999998,14.875
NE,602 - CELLULITIS W MCC,5,10040.086,28447.616,16.6
NE,603 - CELLULITIS W/O MCC,18,5657.497777777778,16661.288888888892,40.94444444444444
NE,638 - DIABETES W CC,5,5331.197999999999,18583.022,21.4
NE,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7,7626.061428571427,25253.24142857143,26.285714285714285
NE,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",18,4701.137777777778,15632.591111111113,40.388888888888886
NE,682 - RENAL FAILURE W MCC,13,11778.575384615384,34454.99384615385,32.15384615384615
NE,683 - RENAL FAILURE W CC,17,6709.471764705882,20877.988823529417,45.1764705882353
NE,684 - RENAL FAILURE W/O CC/MCC,5,4109.674,14016.104000000001,12.8
NE,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7,7483.234285714286,21881.625714285714,30.857142857142858
NE,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,18,5181.786666666667,16868.917222222222,53.388888888888886
NE,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,6,10465.113333333335,30483.783333333336,23.833333333333332
NE,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,3,7366.080000000001,20337.476666666666,29.0
NE,811 - RED BLOOD CELL DISORDERS W MCC,4,8781.565,34504.705,15.0
NE,812 - RED BLOOD CELL DISORDERS W/O MCC,17,5370.229411764705,17930.279411764706,22.294117647058822
NE,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,6,38123.64666666667,110991.02,25.333333333333332
NE,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,2,43542.665,144097.74,14.5
NE,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,18,13439.820555555554,43651.238333333335,71.22222222222223
NE,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,17,7415.938823529412,23582.53,34.294117647058826
NE,885 - PSYCHOSES,4,7366.545,24808.135,222.75
NE,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,3,5472.673333333333,18452.77666666667,27.666666666666668
NE,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,2,9101.789999999999,26608.559999999998,17.5
NE,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,6,4365.855,17351.981666666667,20.833333333333332
NE,948 - SIGNS & SYMPTOMS W/O MCC,12,4808.060833333333,17513.178333333333,29.5
NH,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,7,7041.15857142857,27907.25285714286,27.571428571428573
NH,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,5,6477.694,17157.798000000003,21.0
NH,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,11,12536.017272727273,33387.65818181818,24.727272727272727
NH,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,13,7443.352307692307,23961.463846153838,36.30769230769231
NH,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,11,5581.625454545455,19797.04818181818,24.90909090909091
NH,069 - TRANSIENT ISCHEMIA,7,5021.221428571429,18223.547142857144,24.571428571428573
NH,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,4,6156.4825,21793.114999999998,13.0
NH,101 - SEIZURES W/O MCC,7,5265.071428571428,17062.855714285713,28.142857142857142
NH,149 - DYSEQUILIBRIUM,3,4087.723333333334,16492.833333333332,16.0
NH,176 - PULMONARY EMBOLISM W/O MCC,11,7028.3727272727265,20868.339090909092,19.727272727272727
NH,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,12,13617.523333333333,36375.61666666666,22.333333333333332
NH,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10,9514.268,23897.321999999996,24.4
NH,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,10,9060.719000000001,29533.758,44.5
NH,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,13,7766.474615384615,22643.790769230767,56.53846153846154
NH,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,13,6386.53076923077,18225.556923076925,51.23076923076923
NH,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,12,4974.265833333334,14158.15,36.833333333333336
NH,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,13,9830.893076923077,28967.733846153846,48.23076923076923
NH,194 - SIMPLE PNEUMONIA & PLEURISY W CC,13,6739.913076923077,19539.76846153846,68.15384615384616
NH,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,11,4825.159090909091,13207.753636363634,27.272727272727273
NH,202 - BRONCHITIS & ASTHMA W CC/MCC,6,6313.121666666667,18130.115,18.5
NH,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,2,44796.895000000004,129902.295,24.5
NH,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,12,16138.379166666666,52173.760833333334,22.166666666666668
NH,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,8,20702.40125,67848.5375,30.375
NH,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,5,18246.828,58746.016,26.4
NH,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,6,13945.428333333331,46621.85666666667,18.5
NH,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,3,23335.690000000002,77605.50333333334,25.666666666666668
NH,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,7,15180.115714285716,62061.42142857143,57.57142857142857
NH,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,4,13089.83,55076.94,37.75
NH,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,3,14389.050000000001,60554.450000000004,30.666666666666668
NH,252 - OTHER VASCULAR PROCEDURES W MCC,2,29344.98,97665.78,31.5
NH,253 - OTHER VASCULAR PROCEDURES W CC,6,18308.978333333333,67260.25499999999,32.333333333333336
NH,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,4,12006.94,48611.7675,23.75
NH,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",12,11623.29,34010.47,33.0
NH,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",10,7607.064,24978.854,29.8
NH,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",7,5642.278571428571,22169.92285714286,17.285714285714285
NH,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",3,15224.276666666667,47981.93,24.333333333333332
NH,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",11,7104.463636363637,29182.081818181814,37.72727272727273
NH,291 - HEART FAILURE & SHOCK W MCC,13,9939.695384615385,28725.009230769232,53.30769230769231
NH,292 - HEART FAILURE & SHOCK W CC,13,6660.749230769231,19449.139230769233,65.76923076923077
NH,293 - HEART FAILURE & SHOCK W/O CC/MCC,11,4503.853636363637,14605.014545454545,23.181818181818183
