Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Average Medicare Payments,Total Discharges
LA,069 - TRANSIENT ISCHEMIA,30,5222.339667,22926.032,3981.589667,23.76666667
LA,070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,5,11683.062,42802.184,9919.182,15.8
LA,071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,2,6017.005,20882.12,5136.08,13.5
LA,073 - CRANIAL & PERIPHERAL NERVE DISORDERS W MCC,2,8014.655,26043.8,7225.67,16
LA,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,11,7814.862727,28050.27455,5860.532727,20.27272727
LA,"085 - TRAUMATIC STUPOR & COMA, COMA <1 HR W MCC",4,13888.785,61901.1825,10657.25,15.5
LA,"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",9,8077.388889,27662.30222,6574.983333,16.33333333
LA,"087 - TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",4,6414.0075,20960.905,5268.0175,22.25
LA,091 - OTHER DISORDERS OF NERVOUS SYSTEM W MCC,2,9160.54,36083.565,7837.1,21.5
LA,092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,4,5702.19,22278.395,4594.9975,14
LA,093 - OTHER DISORDERS OF NERVOUS SYSTEM W/O CC/MCC,1,4709.94,12519.65,3679.47,17
LA,100 - SEIZURES W MCC,12,10916.86083,48875.72917,8902.858333,18.83333333
LA,101 - SEIZURES W/O MCC,22,5831.260455,21809.44,4502.211364,26.68181818
LA,103 - HEADACHES W/O MCC,2,6638.51,18407.215,4355.16,12.5
LA,149 - DYSEQUILIBRIUM,1,4941.79,13554.5,2909.07,14
LA,153 - OTITIS MEDIA & URI W/O MCC,1,4378.47,23450.47,3024.73,15
LA,163 - MAJOR CHEST PROCEDURES W MCC,2,38600.365,113339.9,26475.735,14.5
LA,164 - MAJOR CHEST PROCEDURES W CC,6,16584.92333,59680.64,13376.26167,17.5
LA,165 - MAJOR CHEST PROCEDURES W/O CC/MCC,3,12007.54667,55008.34667,10011.47,12
LA,166 - OTHER RESP SYSTEM O.R. PROCEDURES W MCC,5,21956.72,94814.62,19979.588,17.2
LA,167 - OTHER RESP SYSTEM O.R. PROCEDURES W CC,4,13072.37,45956.2925,9733.3875,12.25
LA,175 - PULMONARY EMBOLISM W MCC,6,9833.091667,38723.11833,8471.746667,15.16666667
LA,176 - PULMONARY EMBOLISM W/O MCC,17,6566.578235,27126.00824,5142.857647,19.76470588
LA,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,31,12118.72129,46795.31323,10875.89548,27.29032258
LA,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,30,8584.108333,34755.963,7311.111333,21.86666667
LA,179 - RESPIRATORY INFECTIONS & INFLAMMATIONS W/O CC/MCC,3,6079.253333,38517.39667,5176.606667,13.33333333
LA,180 - RESPIRATORY NEOPLASMS W MCC,11,11273.79091,43330.21818,9650.989091,15
LA,181 - RESPIRATORY NEOPLASMS W CC,9,8311.278889,33149.72889,6475.428889,15.44444444
LA,186 - PLEURAL EFFUSION W MCC,4,10456.96,36227.96,8645.585,14.75
LA,187 - PLEURAL EFFUSION W CC,1,7051.83,22059.42,6180.08,12
LA,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,36,8356.571944,34485.72972,7048.884444,43.36111111
LA,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,51,7632.151176,28823.96098,6448.683333,45
LA,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,49,6295.947143,22672.97388,5144.971429,35.63265306
LA,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,50,5119.9474,16708.9164,3966.5208,27.62
LA,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,44,9144.929773,40482.72477,7993.132727,46.34090909
LA,194 - SIMPLE PNEUMONIA & PLEURISY W CC,64,6773.412656,25808.21703,5616.318906,47.34375
LA,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,44,4815.227955,18610.225,3599.345909,28
LA,202 - BRONCHITIS & ASTHMA W CC/MCC,22,6063.796364,23712.03864,4668.809091,18.63636364
LA,203 - BRONCHITIS & ASTHMA W/O CC/MCC,6,4244.165,16393.75333,2855.405,17.16666667
LA,204 - RESPIRATORY SIGNS & SYMPTOMS,4,4527.5225,21417.5,3515.4075,16.25
LA,205 - OTHER RESPIRATORY SYSTEM DIAGNOSES W MCC,1,16119.92,64364.92,11889.62,13
LA,206 - OTHER RESPIRATORY SYSTEM DIAGNOSES W/O MCC,2,7886.435,27853.745,4473.815,14.5
LA,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,21,30764.76476,134713.2552,28108.07048,19.33333333
LA,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,40,14811.86475,63231.001,13129.65125,30.2
LA,216 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W MCC,2,49201.165,189208.095,47857.155,14
LA,217 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W CC,1,29891.46,102597.54,28877.31,13
LA,219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,7,45216.46857,177152.6014,41277.29714,33.85714286
LA,220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,10,30670.38,152609.143,27874.322,26.9
LA,221 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC,1,23013.75,87212.33,22107.08,24
LA,227 - CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W/O MCC,2,32329.795,147413.665,28956.69,13.5
LA,233 - CORONARY BYPASS W CARDIAC CATH W MCC,7,37394.07714,180374.6843,36216.35286,17.57142857
LA,234 - CORONARY BYPASS W CARDIAC CATH W/O MCC,12,27162.49167,140764.7533,23701.04833,20.66666667
LA,235 - CORONARY BYPASS W/O CARDIAC CATH W MCC,5,33917.942,144803.214,30149.402,14.4
LA,236 - CORONARY BYPASS W/O CARDIAC CATH W/O MCC,15,22433.24533,110460.9267,18796.462,29.86666667
LA,237 - MAJOR CARDIOVASC PROCEDURES W MCC,13,33154.59231,154451.0854,29844.89231,18.23076923
LA,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,18,20601.78278,95843.85167,18173.72167,26.05555556
LA,239 - AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,3,24520.68667,87887.02,23195.53,19.66666667
LA,240 - AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC,5,17140.506,65853.298,15845.206,14
LA,242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,7,21554.48714,88629.34286,19398.19143,13.28571429
LA,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,8,16238.19,74459.67125,14605.33625,20.875
LA,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,11,12963.14455,57506.62818,10794.00636,15.81818182
LA,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,20,21122.302,125184.9395,18439.727,21.65
LA,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,36,14214.49194,83213.65944,11237.61417,41.80555556
LA,248 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W MCC OR 4+ VES/STENTS,1,21017.83,155429.58,20513.83,12
LA,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,8,10735.4875,71702.47875,9496.3925,16.375
LA,250 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W MCC,1,17190.6,66638.07,16133.33,15
LA,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,7,12976.96143,69512.40286,10215.93143,24.28571429
LA,252 - OTHER VASCULAR PROCEDURES W MCC,20,21391.815,94702.2055,19411.7225,30.9
LA,253 - OTHER VASCULAR PROCEDURES W CC,20,22013.669,78415.2395,14239.861,33.3
LA,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,13,11554.25923,51726.45154,9365.479231,18.46153846
LA,255 - UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W MCC,1,15223.25,51959.42,14151.25,12
LA,264 - OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,7,18112.56714,46306.74,15574.09429,23.57142857
LA,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",28,10885.59357,47444.24464,9444.724643,23.10714286
LA,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",19,7431.345263,29275.23263,5963.922105,19.63157895
LA,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",9,5059.372222,24459.08889,3737.022222,18.55555556
LA,"283 - ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC",2,16459.82,62153.18,10618.33,18.5
LA,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",18,13354.83,58401.61167,11384.90667,20.11111111
LA,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",39,7765.539487,36992.37872,5867.248462,38.64102564
LA,291 - HEART FAILURE & SHOCK W MCC,56,9834.226071,34999.22875,8715.086607,65.82142857
LA,292 - HEART FAILURE & SHOCK W CC,66,6989.140606,21410.61258,5877.341515,59.15151515
LA,293 - HEART FAILURE & SHOCK W/O CC/MCC,46,4779.232391,16466.58957,3821.596522,28.97826087
LA,299 - PERIPHERAL VASCULAR DISORDERS W MCC,9,8425.075556,31655.08111,7625.115556,16
LA,300 - PERIPHERAL VASCULAR DISORDERS W CC,23,6711.151304,24695.69,5620.776957,19.69565217
LA,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,6,4626.565,16771.1,3240.9,17.5
LA,303 - ATHEROSCLEROSIS W/O MCC,10,4734.758,16738.535,3758.912,15.9
LA,305 - HYPERTENSION W/O MCC,17,5043.554706,17917.96176,3479.881176,17.23529412
LA,306 - CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,1,13295.79,32805.43,9844.29,14
LA,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,35,8109.056857,33292.91657,6949.371714,27.14285714
LA,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,39,5728.958462,21489.79795,4475.190513,32.48717949
LA,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,33,4158.41,14389.22727,2952.925152,33.75757576
LA,312 - SYNCOPE & COLLAPSE,34,5415.617353,21202.30882,4169.289412,31.11764706
LA,313 - CHEST PAIN,33,4883.054545,18571.08727,3630.289697,26
LA,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,27,13195.51926,57546.85444,11615.55815,28.14814815
LA,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,10,7251.998,29143.663,5238.705,17.9
LA,"326 - STOMACH, ESOPHAGEAL & DUODENAL PROC W MCC",2,42049.14,157226.67,35933.15,21
LA,"327 - STOMACH, ESOPHAGEAL & DUODENAL PROC W CC",4,18675.5675,72823.645,14528.525,19.75
LA,"328 - STOMACH, ESOPHAGEAL & DUODENAL PROC W/O CC/MCC",4,10716.8875,35106.335,7528.62,17
LA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,22,31463.51091,131068.9068,28586.06409,21.45454545
LA,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,26,16023.35192,68188.31654,13236.52654,25.15384615
LA,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,11,10091.71182,38465.82636,7598.680909,20.90909091
LA,334 - RECTAL RESECTION W/O CC/MCC,1,8901.08,22625.23,7772,13
LA,335 - PERITONEAL ADHESIOLYSIS W MCC,2,30899.735,97224.475,21408.5,16.5
LA,336 - PERITONEAL ADHESIOLYSIS W CC,5,16433.01,67430.946,12464.78,14.6
LA,354 - HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W CC,1,9620,46362.75,8352.5,16
LA,355 - HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W/O CC/MCC,1,7060.91,27207.91,6298.73,11
LA,356 - OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W MCC,1,40047.83,129595.5,30909.67,12
LA,357 - OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W CC,2,15162.58,54548.49,12498.595,13.5
LA,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,6,12242.85,33603.63333,10580.60833,21.83333333
LA,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,16,7202.679375,25506.82125,6276.36625,18.125
LA,373 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W/O CC/MCC,2,5196.28,16723.52,4120.45,12.5
LA,374 - DIGESTIVE MALIGNANCY W MCC,3,14107.63333,39589.69333,11792.83,13.33333333
LA,375 - DIGESTIVE MALIGNANCY W CC,4,8692.4175,31459.9425,7159.7325,13.75
LA,377 - G.I. HEMORRHAGE W MCC,29,12008.7231,47739.45379,10298.97069,28.75862069
LA,378 - G.I. HEMORRHAGE W CC,46,7071.379565,26376.31891,5786.557174,47.67391304
LA,379 - G.I. HEMORRHAGE W/O CC/MCC,18,4648.487222,20654.08722,3523.432222,21.27777778
LA,388 - G.I. OBSTRUCTION W MCC,9,10242.82111,35735.19222,8585.146667,16.22222222
LA,389 - G.I. OBSTRUCTION W CC,30,6382.321,26078.41967,5172.102,21.96666667
LA,390 - G.I. OBSTRUCTION W/O CC/MCC,21,4540.029048,16386.12762,3047.173333,20.80952381
LA,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",25,8458.038,33438.6988,7239.62,23.52
LA,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",61,5408.337213,18678.30082,4174.328689,44.80327869
LA,393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,11,11310.04273,36763.82364,9748.94,20.63636364
LA,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,23,6784.99913,25467.47957,5682.373913,21.82608696
LA,395 - OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,3,4765.523333,18896.78333,3405.61,16
LA,"405 - PANCREAS, LIVER & SHUNT PROCEDURES W MCC",2,40706.14,171967.61,35008.38,29.5
LA,"406 - PANCREAS, LIVER & SHUNT PROCEDURES W CC",2,24148.525,113952.46,19632.265,18.5
LA,414 - CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W MCC,1,18036.18,35632.91,16939.45,11
LA,415 - CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W CC,1,10247.89,14175,9104.78,18
LA,416 - CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W/O CC/MCC,1,7033.09,10026.82,5859.91,33
LA,417 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC,10,15717.338,71660.082,13261.232,16
LA,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,15,10785.644,46304.84067,8485.144,18.06666667
LA,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,9,7592.641111,39701.71889,5829.473333,18.88888889
LA,432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,1,16921.38,45421.15,9812.92,13
LA,435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,6,11432.68,40209.02667,9718.385,15.16666667
LA,436 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,2,7591.355,31754.105,6305.86,14
LA,438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,5,12360.794,49804.324,10161.854,17
LA,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,10,6627.663,26160.222,5086.155,17.5
LA,440 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,7,5034.918571,22194.57857,3627.127143,15
LA,"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",7,14753.55,66044.73429,11529.71714,27.42857143
LA,"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",5,8045.022,24639.47,6176.394,25.6
LA,444 - DISORDERS OF THE BILIARY TRACT W MCC,3,11149.83667,43222.48333,9351.683333,15.33333333
LA,445 - DISORDERS OF THE BILIARY TRACT W CC,6,7359.561667,30292.36333,5809.575,15.33333333
LA,454 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,1,47212.22,127535.39,37294.22,18
LA,455 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,2,40131.055,141843.18,27470.245,29.5
LA,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,28,25956.35786,110869.6854,21299.06107,41.14285714
LA,462 - BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,3,19192.96,72357.20333,16051.17,38.66666667
LA,"464 - WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",3,20086.8,74030.82333,16996.15333,12.33333333
LA,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,7,22040.58571,79252.23857,18294.1,22.42857143
LA,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,4,17007.13,60392.9525,13897.7375,16.5
LA,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,14,19583.48929,81231.75857,17341.84429,16.5
LA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,58,13754.61741,61957.47086,11463.52655,98.20689655
LA,472 - CERVICAL SPINAL FUSION W CC,3,16517.04333,63274.92333,14303.78333,21
LA,473 - CERVICAL SPINAL FUSION W/O CC/MCC,19,14098.51368,62338.24579,11652.40842,28.63157895
LA,478 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,2,12718.33,40088.675,10406.78,11.5
LA,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,15,17793.986,75097.81067,16221.38867,17.46666667
LA,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,32,11632.06406,53352.65062,10265.49344,34.90625
LA,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,17,9558.474706,43009.09824,8145.45,16.52941176
LA,483 - MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,8,14953.2525,63593.63875,13152.81625,16.5
LA,484 - MAJOR JOINT & LIMB REATTACHMENT PROC OF UPPER EXTREMITY W/O CC/MCC,10,13567.37,53815.416,11349.756,24.3
LA,490 - BACK & NECK PROC EXC SPINAL FUSION W CC/MCC OR DISC DEVICE/NEUROSTIM,7,11904.2,50745.26143,9445.098571,21.42857143
LA,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,8,6844.1225,30951.55125,4805.91375,19.25
LA,"493 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC",8,12814.51875,50395.83,10683.6775,17.875
LA,"494 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC",5,9549.694,40795.644,7608.21,13.2
LA,516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,2,11706.76,36885.91,10695.31,14
LA,517 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,1,10818.88,32472.31,8102.13,16
LA,536 - FRACTURES OF HIP & PELVIS W/O MCC,8,4728.405,16553.65625,3517.82375,16.625
LA,543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,1,7297.27,23863,6097.18,11
LA,551 - MEDICAL BACK PROBLEMS W MCC,4,11790.855,31582.46,9501.6825,14.75
LA,552 - MEDICAL BACK PROBLEMS W/O MCC,18,6048.812778,21415.80056,4596.93,27.22222222
LA,554 - BONE DISEASES & ARTHROPATHIES W/O MCC,2,5008.155,14752,3663.885,13
LA,556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,1,4601.36,17571.27,3467.18,11
LA,"558 - TENDONITIS, MYOSITIS & BURSITIS W/O MCC",2,6159,23989.615,4977.175,12.5
LA,"562 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",1,11905.77,48165.38,9765.77,13
LA,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",5,4790.856,16471.07,3664.232,14.2
LA,"580 - OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",1,9115.63,41036.75,7944,16
LA,602 - CELLULITIS W MCC,17,9791.818824,40093.17647,8536.681765,15.94117647
LA,603 - CELLULITIS W/O MCC,61,6058.133607,17184.55705,4778.313607,35.68852459
LA,"605 - TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",1,4775.89,15680.05,3669.37,19
LA,620 - O.R. PROCEDURES FOR OBESITY W CC,2,12587.865,55642.38,9478.18,12
LA,621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,8,9931.4225,46587.12,8214.2775,37.5
LA,637 - DIABETES W MCC,16,9647.774375,35082.10375,8173.499375,16.9375
LA,638 - DIABETES W CC,31,6328.450323,21967.80516,5111.035161,22.77419355
LA,639 - DIABETES W/O CC/MCC,6,4024.46,21195.78333,3103.453333,13
LA,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",30,7797.254333,29073.129,6621.201333,33.83333333
LA,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",57,5147.36193,16108.65193,4077.12193,38.45614035
LA,643 - ENDOCRINE DISORDERS W MCC,2,13198.16,27635.575,9475.965,13
LA,644 - ENDOCRINE DISORDERS W CC,1,10922.4,24307.07,7339.33,15
LA,652 - KIDNEY TRANSPLANT,3,27987.23667,233921.5067,20129.60333,51.66666667
LA,656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,1,23182.91,73574.73,16591.45,11
LA,657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,1,15700.38,66918.19,11827.5,16
LA,658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,2,12716.46,56149.35,9337.995,13.5
LA,659 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,1,28354,65940.64,22908.73,11
LA,660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,2,13583.715,54919.895,10863.695,19
LA,673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,3,20603.08667,75224.96333,19063.50333,22
LA,674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,3,12857.28667,35076.68,11714.91,14.33333333
LA,682 - RENAL FAILURE W MCC,42,10600.18452,35571.66238,9209.055714,53.76190476
LA,683 - RENAL FAILURE W CC,45,6900.727333,23962.70889,5726.856667,61.26666667
LA,684 - RENAL FAILURE W/O CC/MCC,21,4417.177143,14919.75524,3176.7,17.76190476
LA,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,41,7189.476585,28056.94512,6146.738049,30.17073171
LA,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,66,5598.875152,17995.81864,4518.299697,54.51515152
LA,694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,4,4785.775,18630.3325,3101.6925,14.5
LA,696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,1,4435,20658,3378.69,13
LA,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,16,11142.76938,42842.43938,9449.460625,26.625
LA,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,12,8475.831667,32277.50667,6506.940833,27.25
LA,707 - MAJOR MALE PELVIC PROCEDURES W CC/MCC,1,12019.54,33942.85,8881.85,13
LA,708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,9,9476.292222,48001.66,6762.113333,16.88888889
LA,728 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,1,5093.18,20543.45,4196.09,11
LA,742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,1,13777.81,47774.63,9313.81,16
LA,743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,3,16768.26333,23257.5,14128.46,16.66666667
LA,760 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,1,5241.64,25054.91,4128.55,11
LA,765 - CESAREAN SECTION W CC/MCC,3,22409.10333,25260.26333,18516.23667,16
LA,774 - VAGINAL DELIVERY W COMPLICATING DIAGNOSES,1,10123.15,11266,8432.62,13
LA,775 - VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,3,16823.21,11661.62333,15136.63667,14
LA,808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,3,17071.55333,49756.07667,14825.77667,11.66666667
LA,809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,12,8337.653333,27603.4225,6334.695833,15.16666667
LA,811 - RED BLOOD CELL DISORDERS W MCC,21,9205.871429,34918.40905,7673.101905,24.85714286
LA,812 - RED BLOOD CELL DISORDERS W/O MCC,48,6088.202292,19509.10708,4917.999583,38.02083333
LA,837 - CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,1,46206.26,175464.42,45167.79,19
LA,847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,7,9179.018571,31702.97429,8263.058571,18.85714286
LA,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,28,32320.57393,126009.6364,28571.43893,26.35714286
LA,854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,3,13708.21333,33826.94667,12483.10667,15.33333333
LA,856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,1,26282.64,78485.45,24236.36,11
LA,862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,2,13884.045,47725.395,10278.04,14
LA,863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,4,7572,28410.0725,5866.1925,18.5
LA,864 - FEVER,4,7278.435,29105.73,4365.675,19
LA,867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,2,20950.26,57880.11,15865.025,14
LA,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,17,35836.65235,147670.4771,32644.46176,20.11764706
LA,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,59,12284.01017,43623.61627,10871.19729,105.6779661
LA,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,49,7351.491224,27108.96714,5992.322245,45.28571429
LA,884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,3,6395.083333,27082.97333,5547.933333,12.66666667
LA,885 - PSYCHOSES,4,8098.855,21053.3375,6526.615,42.5
LA,"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",1,7282.64,3641.56,6228.24,25
