Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Average Medicare Payments,Total Discharges
ND,473 - CERVICAL SPINAL FUSION W/O CC/MCC,2,13616.635,36048.07,11719.92,26.5
ND,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,6,19302.89833,46290.68,17928.42167,25.16666667
ND,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,6,12348.88167,33373.385,10972.205,52.66666667
ND,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,2,10178.625,29009.57,8998.74,23
ND,484 - MAJOR JOINT & LIMB REATTACHMENT PROC OF UPPER EXTREMITY W/O CC/MCC,4,14227.6375,42920.3225,11645.2725,41.5
ND,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,3,6723.886667,17235.85,4804.093333,34.66666667
ND,536 - FRACTURES OF HIP & PELVIS W/O MCC,1,4816.22,16120.83,3273.17,18
ND,552 - MEDICAL BACK PROBLEMS W/O MCC,4,5664.125,15407.935,4411.695,25.75
ND,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",1,5126.46,14871,3928.77,13
ND,602 - CELLULITIS W MCC,3,10205.12333,26615.16333,8370.36,17.33333333
ND,603 - CELLULITIS W/O MCC,6,5456.996667,11786.505,4210.971667,43.83333333
ND,637 - DIABETES W MCC,1,9952.91,34212.45,8367.64,11
ND,638 - DIABETES W CC,3,5607.49,10989.8,4380.443333,19.66666667
ND,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",4,7422.805,17391.51,6309.46,31
ND,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",5,4582.398,11227.044,3336.562,45.4
ND,682 - RENAL FAILURE W MCC,6,10193.57333,21895.83333,9157.838333,47
ND,683 - RENAL FAILURE W CC,6,6600.39,12769.46167,5332.83,70
ND,684 - RENAL FAILURE W/O CC/MCC,4,4291.585,8378,3105.655,13.25
ND,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,5,7874.956,16146.072,6607.754,21.8
ND,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,6,5064.798333,10891.82667,3888.738333,33.66666667
ND,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,4,10356.415,23719.995,9292.6625,31.25
ND,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,3,7581.546667,17557.14,6075.346667,21.66666667
ND,811 - RED BLOOD CELL DISORDERS W MCC,4,8059.7925,18630.3975,6863.515,14
ND,812 - RED BLOOD CELL DISORDERS W/O MCC,5,5165.034,12504.25,4071.152,21.8
ND,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,5,37016.724,84003.96,34213.554,36.8
ND,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,3,43218.58333,127706.8067,40659.15333,17.33333333
ND,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,6,12246.05333,27712.33667,10944.045,186.6666667
ND,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,6,7232.226667,14577.74167,5817.865,55.33333333
ND,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,3,4539.383333,11497.16,3624.726667,30.33333333
ND,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,1,9098.52,18141.48,8153.96,25
ND,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,2,4118.56,9463.455,3119.87,17.5
ND,948 - SIGNS & SYMPTOMS W/O MCC,3,4820.1,12079.38,3496.58,17.33333333
NE,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,8,7152.9,22051.53125,5756.81875,32.375
NE,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,4,7002.0075,24059.44,5407.08,17.5
NE,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,11,12805.35455,40340.15727,11031.05364,28.90909091
NE,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,17,7711.859412,26683.23235,6366.698235,34.23529412
NE,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,12,5644.220833,21863.66083,4053.31,28.75
NE,069 - TRANSIENT ISCHEMIA,14,5461.093571,18917.07071,3935.369286,22.14285714
NE,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,3,8084.993333,26380.67667,4916.333333,17
NE,100 - SEIZURES W MCC,3,11776.53,34196.25667,9498.45,15
NE,101 - SEIZURES W/O MCC,8,5960.81375,19186.26125,3912.6425,28.375
NE,176 - PULMONARY EMBOLISM W/O MCC,13,7428.054615,22189.26692,5820.283846,21.07692308
NE,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,10,14574.528,50895.124,12602.613,26.5
NE,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,8,10506.795,34697.49375,7999.745,24.375
NE,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,14,8923.413571,35317.12,7732.042857,40.92857143
NE,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,18,8284.243333,30213.26944,6835.62,44.83333333
NE,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,17,6497.967647,24367.27941,5106.072353,41
NE,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,16,4761.40875,19007.17438,3580.269375,24.5625
NE,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,18,10410.94833,35112.47333,8978.421667,44.61111111
NE,194 - SIMPLE PNEUMONIA & PLEURISY W CC,18,6830.855,25239.00167,5597.737222,61.66666667
NE,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,18,4950.328889,17104.67889,3504.422778,25.38888889
NE,202 - BRONCHITIS & ASTHMA W CC/MCC,4,5874.495,21252.315,4565.98,21
NE,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,5,36320.702,110801.39,33271,16.6
NE,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,14,17828.10143,65000.67071,15853.505,27
NE,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,8,22513.9525,70853.53125,19550.805,36.875
NE,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,10,18377.121,53968.675,16430.102,22.2
NE,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,7,14496.39429,43536.04571,13153.27429,23.71428571
NE,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,5,22333.978,60901.48,18623.202,18.4
NE,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,15,13933.03267,64983.08933,11849.06933,46.8
NE,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,7,13765.06857,57092.25571,12030.94286,35.14285714
NE,252 - OTHER VASCULAR PROCEDURES W MCC,4,22145.755,73811.1225,19235.8275,23.75
NE,253 - OTHER VASCULAR PROCEDURES W CC,6,16040.57333,53533.22,14719.77,30.83333333
NE,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,5,11551.428,41562.206,9401.122,26.6
NE,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",13,12137.83846,39009.80923,10945.81154,18.84615385
NE,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",13,7373.612308,28840.99231,6170.616154,15.61538462
NE,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",8,5364.10625,21956.6375,3827.42625,14.625
NE,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",3,15053.34667,45511.25,12512.32,20.66666667
NE,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",15,7737.744667,33562.12333,5558.388,37.93333333
NE,291 - HEART FAILURE & SHOCK W MCC,19,10401.15947,32716.54684,9192.836842,39.05263158
NE,292 - HEART FAILURE & SHOCK W CC,19,6786.554211,21773.79421,5589.438947,58.57894737
NE,293 - HEART FAILURE & SHOCK W/O CC/MCC,15,4586.012667,15140.10733,3589.539333,20.8
NE,300 - PERIPHERAL VASCULAR DISORDERS W CC,8,6539.28375,19222.21875,4902.13125,16.5
NE,303 - ATHEROSCLEROSIS W/O MCC,3,4211.643333,15614.2,2350.606667,13.66666667
NE,305 - HYPERTENSION W/O MCC,5,4184.598,15878.522,2991.12,18.6
NE,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,14,9011.003571,33139.97357,7379.782143,25.5
NE,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,19,5550.849474,18651.19,4393.983684,36.42105263
NE,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,19,3949.383158,13279.27368,2557.874737,36.36842105
NE,312 - SYNCOPE & COLLAPSE,15,5198.639333,17916.502,3847.264667,36.06666667
NE,313 - CHEST PAIN,15,4506.915333,16917.17667,2744.234,25.13333333
NE,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,8,12610.72125,35721.8425,11402.03375,24.375
NE,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,4,7823.6975,24004.6825,5232.9975,22.25
NE,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,13,38289.33692,114734.1215,34630.09154,26.30769231
NE,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,12,18187.86667,62417.9,15489.72083,32.83333333
NE,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,6,11632.83833,47962.275,8963.186667,20.66666667
NE,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,6,8423.741667,22321.58,7071.616667,16.33333333
NE,377 - G.I. HEMORRHAGE W MCC,9,12580.68556,38802.25222,11133.71444,25
NE,378 - G.I. HEMORRHAGE W CC,18,6969.017222,21852.22556,5648.982222,48.05555556
NE,379 - G.I. HEMORRHAGE W/O CC/MCC,4,4335.2375,14263.645,3309.235,15.5
NE,389 - G.I. OBSTRUCTION W CC,14,6388.330714,21830.22214,5132.256429,26.78571429
NE,390 - G.I. OBSTRUCTION W/O CC/MCC,9,4445.773333,13458.36333,2990.166667,19.33333333
NE,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",8,9003.67875,29295.4125,7211.6475,22.25
NE,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",18,5198.515,18507.13556,3815.282222,65.5
NE,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,9,6704.855556,22454.88222,5348.928889,26.88888889
NE,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,7,12818.77571,47847.12286,10153.13857,19.28571429
NE,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,5,6585.888,21349.874,5216.142,23.8
NE,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,13,26867.96923,75174.21308,22283.16077,51.53846154
NE,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,9,24107.78667,75295.77778,19299.54889,22.77777778
NE,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,9,22844.29667,70810.37222,21129.09778,20.44444444
NE,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,21,14732.41857,46364.84476,11668.50571,211.6190476
NE,473 - CERVICAL SPINAL FUSION W/O CC/MCC,6,14755.57667,45600.745,11308.94167,24.5
NE,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,7,20695.03714,63166.24714,19067.24429,16.28571429
NE,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,17,13062.01588,44511.58824,11575.44118,42.64705882
NE,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,5,9979.278,31783.146,8345.716,19.2
NE,484 - MAJOR JOINT & LIMB REATTACHMENT PROC OF UPPER EXTREMITY W/O CC/MCC,8,13785.3075,43188.11,11893.4775,33.5
NE,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,8,7019.6525,28954.91125,5206.27375,21.25
NE,536 - FRACTURES OF HIP & PELVIS W/O MCC,7,4527.244286,15270.66571,3391.851429,13.42857143
NE,552 - MEDICAL BACK PROBLEMS W/O MCC,12,5884.38,19988.94417,4322.619167,23.91666667
NE,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",6,5038.493333,18982.37833,3575.651667,14.66666667
NE,602 - CELLULITIS W MCC,4,9981.6925,29533.3125,8483.615,20
NE,603 - CELLULITIS W/O MCC,17,5750.016471,17113.93824,4470.910588,41.47058824
NE,637 - DIABETES W MCC,2,10860.295,36917.185,8912.205,16
NE,638 - DIABETES W CC,7,5711.332857,18499.05143,4370.135714,21.57142857
NE,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",10,8400.802,30255.571,7088.922,23.3
NE,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",18,4823.867222,15846.42056,3625.188889,37.33333333
NE,682 - RENAL FAILURE W MCC,12,10702.14167,34987.57083,9439.38,35
NE,683 - RENAL FAILURE W CC,18,6696.941667,19790.77778,5631.325,41.83333333
NE,684 - RENAL FAILURE W/O CC/MCC,6,4321.523333,15190.73667,3152.773333,15.66666667
NE,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,9,7502.863333,25932.24333,6406.438889,27
NE,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,18,5317.792222,16152.63,4088.438333,47
NE,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,3,11565.87333,38782.83667,8610.03,29.66666667
NE,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,5,7048.162,24317.746,5317.718,27.8
NE,811 - RED BLOOD CELL DISORDERS W MCC,4,11092.4325,46015.2125,9952.4925,17.5
NE,812 - RED BLOOD CELL DISORDERS W/O MCC,14,5409.922857,19133.69857,4284.572857,24.78571429
NE,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,7,39798.85,117131.8643,32570.25286,24.14285714
NE,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,2,46117.785,162301.955,43229.735,19.5
NE,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,18,13380.6,42263.04833,11671.21611,90.16666667
NE,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,17,7452.852941,24008.31118,6056.035882,38.94117647
NE,885 - PSYCHOSES,5,6317.914,19873.984,5362.712,185.4
NE,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,5,5627.712,19288.83,4036.518,24.6
NE,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,3,9860.72,31272.13667,8906.636667,18
NE,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,4,4889.3225,13757.06,3802.7,23.75
NE,948 - SIGNS & SYMPTOMS W/O MCC,14,4925.456429,18024.54357,3780.567143,29.14285714
NH,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,6,7571.02,31365.84167,5991.048333,34
NH,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,7,7182.374286,23597.62429,5706.754286,15.28571429
NH,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10,13078.016,35613.85,11909.457,29.1
NH,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,13,7711.113846,25880.87538,6404.311538,37.84615385
NH,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,12,5671.773333,20414.13583,4289.405833,23.75
NH,069 - TRANSIENT ISCHEMIA,9,5166.347778,19910.95556,3978.801111,25.11111111
NH,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,4,6920.0875,26539.32,5635.4975,13.75
NH,100 - SEIZURES W MCC,2,15381.695,41514.555,13166.16,17
NH,101 - SEIZURES W/O MCC,8,5435.91375,16832.17125,4122.44875,24.5
NH,176 - PULMONARY EMBOLISM W/O MCC,11,7243.14,21600.79182,6100.797273,17.18181818
NH,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,12,13904.41083,35626.62417,12576.195,23.66666667
NH,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10,10015.785,26640.666,8291.512,19.5
NH,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,13,9255.676923,29434.35692,7854.110769,48.15384615
NH,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,13,8280.600769,23058.86615,6989.388462,63.61538462
NH,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,12,6749.188333,19628.33583,5420.158333,49.25
NH,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,12,4882.500833,15381.33417,3771.568333,36.66666667
NH,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,13,10326.26077,29610.90462,8853.071538,50.38461538
NH,194 - SIMPLE PNEUMONIA & PLEURISY W CC,13,7052.943077,20158.37769,5621.235385,69.84615385
NH,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,12,4927.584167,14414.70083,3767.005833,27.25
NH,202 - BRONCHITIS & ASTHMA W CC/MCC,8,5802.445,15677.06125,4598.54125,16.375
NH,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,2,46723.84,105998.625,42329.785,18
NH,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,10,18131.473,60221.845,15804.197,22.7
NH,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,7,24473.16286,76625.54143,22107.02571,36.85714286
NH,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,4,18673.18,55393.985,17410.3425,25.75
NH,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,4,14923.4225,48368.9275,13589.16,26.75
NH,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,3,24658.28,86408.75667,21864.64,34.66666667
NH,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,8,15745.45625,63997.8675,12922.32125,53.625
NH,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,3,17059.78333,65988.96,12703.58667,21
NH,252 - OTHER VASCULAR PROCEDURES W MCC,4,23652.25,65546.6825,21993.63,17
NH,253 - OTHER VASCULAR PROCEDURES W CC,7,20777.06286,81880.48429,18868.37857,29.14285714
NH,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,4,12795.945,51399.895,11079.565,25
NH,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",12,12289.62417,33710.06167,11027.2875,33.58333333
NH,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",11,7438.298182,23997.17909,6399.641818,25.09090909
NH,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",4,5850.9225,19911.6125,4420.27,20.75
NH,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",4,16237.1775,53777.015,14742.895,22.25
NH,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",9,7998.26,32309.62667,6059.066667,40.33333333
NH,291 - HEART FAILURE & SHOCK W MCC,13,10444.28385,29385.05,9461.792308,62.61538462
NH,292 - HEART FAILURE & SHOCK W CC,13,7022.776154,20850.31308,5916.123077,73.76923077
NH,293 - HEART FAILURE & SHOCK W/O CC/MCC,10,4630.725,15958.527,3758.313,25.6
NH,300 - PERIPHERAL VASCULAR DISORDERS W CC,5,6735.814,19819.286,5709.864,18.6
NH,303 - ATHEROSCLEROSIS W/O MCC,2,5577.575,17784.62,3741.7,18.5
NH,305 - HYPERTENSION W/O MCC,5,5398.818,17449.428,3148.43,14.2
NH,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,13,8989.600769,24747.95615,7726.32,31.38461538
NH,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,13,5717.168462,17335.37769,4596.725385,45.92307692
NH,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,12,4008.216667,13054.42833,2681.933333,46.41666667
NH,312 - SYNCOPE & COLLAPSE,11,5156.352727,18644.32,4053.909091,32.81818182
NH,313 - CHEST PAIN,5,3830.668,18130.114,2623.544,22.6
NH,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,5,13698.68,40019.726,12179.606,18.8
NH,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,4,7002.6075,25009.3925,6005.67,22.5
NH,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,9,39141.81667,105951.9478,35901.48222,21.22222222
NH,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,12,18394.39167,57148.07667,16577.3425,23.33333333
NH,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,2,13953.91,34605,10886.53,16.5
NH,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,9,8199.942222,21457.55222,7471.223333,16
NH,377 - G.I. HEMORRHAGE W MCC,8,13382.6775,35954.9125,10763.61625,18.125
NH,378 - G.I. HEMORRHAGE W CC,13,7207.623077,23665.14308,5810.623077,47.84615385
NH,379 - G.I. HEMORRHAGE W/O CC/MCC,6,5147.93,12510.16,3777.793333,14.5
NH,389 - G.I. OBSTRUCTION W CC,11,6604.296364,18608.04182,5180.244545,20.90909091
NH,390 - G.I. OBSTRUCTION W/O CC/MCC,7,4197.611429,14419.64,3182.778571,17.28571429
NH,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7,8588.395714,23215.94714,7291.747143,20.85714286
NH,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",13,5244.046154,18759.72462,4062.313846,63.69230769
NH,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,10,6920.997,20778.076,5723.915,20.6
NH,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,4,11876.85,36356.995,9934.3425,16
NH,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,7,7168.48,21135.38857,5681.538571,19.57142857
NH,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,8,29577.42625,88987.8475,26288.57125,37.625
NH,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,3,25355.42667,78729.84,23715.06,28.66666667
NH,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,4,24869.8275,69007.1225,22695.3075,15
NH,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,13,14807.58692,51768.20385,12653.05077,189.3846154
NH,473 - CERVICAL SPINAL FUSION W/O CC/MCC,3,15969.59333,41209.95,14563.95,14.66666667
NH,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,3,24126.90333,57422.25667,21013.51667,23
NH,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,12,13388.47917,43701.49917,11797.61333,29.83333333
NH,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,4,11551.345,31513.985,10036.9175,17.5
NH,484 - MAJOR JOINT & LIMB REATTACHMENT PROC OF UPPER EXTREMITY W/O CC/MCC,4,17782.5675,55396.9575,14783.69,23.5
NH,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,4,8162.265,33806.7325,6416.6825,19.75
NH,536 - FRACTURES OF HIP & PELVIS W/O MCC,6,4495.59,15967.18167,3489.101667,15.83333333
NH,552 - MEDICAL BACK PROBLEMS W/O MCC,10,6023.431,20821.992,4617.69,27.4
NH,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",5,5548.812,17727.974,3980.85,17.8
NH,602 - CELLULITIS W MCC,3,11459.58333,19919.89333,9399.94,14.66666667
NH,603 - CELLULITIS W/O MCC,13,6195.582308,17566.08154,4671.174615,47.84615385
NH,637 - DIABETES W MCC,1,10714.73,39988.82,8482.36,11
NH,638 - DIABETES W CC,9,5662.391111,18005.10111,4813.971111,17.22222222
NH,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7,7874.545714,20578.24571,6716.654286,16.71428571
NH,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",13,4950.27,16036.21769,3710.737692,28.53846154
NH,682 - RENAL FAILURE W MCC,12,11706.88417,34761.13417,10504.285,28.83333333
NH,683 - RENAL FAILURE W CC,13,6970.866923,19945.69462,5754.826923,38.53846154
NH,684 - RENAL FAILURE W/O CC/MCC,5,4856.848,14601.91,3506.57,13.8
NH,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,10,7831.019,21601.338,6698.22,22.4
NH,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,13,5333.2,16476.39615,4306.357692,50.07692308
NH,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,6,11307.31167,33634.41167,10295.84,15.66666667
NH,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,5,7268.518,22381.148,6110.282,16.8
NH,811 - RED BLOOD CELL DISORDERS W MCC,3,8267.196667,26959.81667,7551.436667,16.33333333
NH,812 - RED BLOOD CELL DISORDERS W/O MCC,12,5571.596667,17475.55333,4519.719167,18.66666667
NH,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,7,40250.27429,113493.2629,38412.86714,23.14285714
NH,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,2,46607.125,122433.34,44369.225,21
NH,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,13,13428.28385,38560.53,12076.08154,124.6923077
NH,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,13,7804.403846,23072.16077,6487.538462,49.69230769
NH,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,7,4826.034286,17235.69143,3836.438571,21.14285714
NH,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,4,10230.635,30976.1,8465.735,13.25
NH,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,9,4609.936667,15058.69444,3355.974444,17.33333333
NH,948 - SIGNS & SYMPTOMS W/O MCC,9,5009.52,16699.17111,3943.26,25.33333333
NJ,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,23,7582.386087,42447.46391,6151.17087,29.91304348
NJ,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,48,7468.6675,55490.67979,6095.997917,27.33333333
NJ,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,54,14260.88222,97329.65759,12721.3763,38.44444444
